﻿ID de l'entité;Code INSEE;Date de mise à jour;Type d'entité;Nom de l'entité;Editeur de la source;Commune;Adresse;Code Postal;Coordonnées;Email;URL;Notes;EPCI;Département;Région
cirfa-2B033-01;2B033;2018-11-26;Cirfa;Centre d'information et de recrutement des forces armées (CIRFA) - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia;4 rue Carnot;20200;42.703021, 9.449666;https://www.recrutement.terre.defense.gouv.fr/contactez-nous;https://www.recrutement.terre.defense.gouv.fr/ou-nous-rencontrer/cirfa-de-bastia;Sur rendez-vous le samedi;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B149-01;2B149;2021-03-08;Mairie;Mairie - Lugo-di-Nazza;La Direction de l'information légale et administrative (Premier ministre);Lugo-di-Nazza;Lieu-dit Casa-della-Chiesa;20240;42.0742111206, 9.30179214478;lugodinazza2b@orange.fr;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
urssaf-2B033-01;2B033;2021-09-20;Urssaf;Urssaf Corse - site de la Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);;;;;https://www.contact.urssaf.fr;https://www.urssaf.fr;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2A269-01;2A269;2021-03-08;Mairie;Mairie - Sari-Solenzara;La Direction de l'information légale et administrative (Premier ministre);Sari-Solenzara;Mairie;20145;41.8369674683, 9.37287521362;mairiedesolenzara@wanadoo.fr;http://www.sarisolenzara.fr;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
mairie-2A278-01;2A278;2021-03-08;Mairie;Mairie - Serra-di-Scopamène;La Direction de l'information légale et administrative (Premier ministre);Serra-di-Scopamène;Quartier Costa;20127;41.754039, 9.100876;mairieserradiscopamena@orange.fr;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
mairie-2A323-01;2A323;2021-12-01;Mairie;Mairie - Tavaco;La Direction de l'information légale et administrative (Premier ministre);Tavaco;Figarella;20167;42.034855, 8.899247;mairie.tavaco@wanadoo.fr;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A351-01;2A351;2021-03-08;Mairie;Mairie - Villanova;La Direction de l'information légale et administrative (Premier ministre);Villanova;Le Village;20167;41.9594917, 8.668395;villanova.mairie@wanadoo.fr;http://www.villanova-corse.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
gendarmerie-2B009-01;2B009;2019-01-22;Gendarmerie;Brigade de gendarmerie - Aléria;La Direction de l'information légale et administrative (Premier ministre);Aléria;"[""50 Cours Charles-Jean Sarocchi"", ""Lieu-dit Cateraggio""]";20270;42.11598957, 9.5132797;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de l'Oriente;HAUTE-CORSE;CORSE
mairie-2B162-01;2B162;2021-03-08;Mairie;Mairie - Moltifao;La Direction de l'information légale et administrative (Premier ministre);Moltifao;Quartier Mezzana;20218;42.488501, 9.117601;mairie.moltifao@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
sip-2B096-01;2B096;2022-01-05;Sip;Service des impôts des particuliers de Corte;La Direction de l'information légale et administrative (Premier ministre);Corte;34 cours Paoli;20250;42.3102334, 9.1498566;;http://www.impots.gouv.fr;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2B053;;;Campi;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2A285;;;Sorbollano;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2B172;;;Murato;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
mairie-2B077-01;2B077;2021-03-08;Mairie;Mairie - Castellare-di-Casinca;La Direction de l'information légale et administrative (Premier ministre);Castellare-di-Casinca;Place Sainte-Marguerite;20213;42.4667719, 9.4719987;mairiecastellare@orange.fr;http://www.castellare-di-casinca.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B218-01;2B218;2021-03-08;Mairie;Mairie - Piedicorte-di-Gaggio;La Direction de l'information légale et administrative (Premier ministre);Piedicorte-di-Gaggio;Mairie;20251;42.2365009, 9.3279;maire.piedicorte@orange.fr;;;CC de l'Oriente;HAUTE-CORSE;CORSE
msap-2B079-01;2B079;2022-02-23;Msap;France Services - Castello-di-Rostino;La Direction de l'information légale et administrative (Premier ministre);Castello-di-Rostino;"[""Bureau de poste"", ""Ponte Novu""]";20235;42.484649, 9.281429;castello-di-rostino@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
msap-2B172-01;2B172;2022-04-13;Msap;France Services - Murato;La Direction de l'information légale et administrative (Premier ministre);Murato;"[""Bureau de poste"", ""Quartier U-Peru""]";20239;42.577966, 9.325534;murato@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
mairie-2B120-01;2B120;2018-05-09;Mairie;Mairie - Furiani;La Direction de l'information légale et administrative (Premier ministre);Furiani;Lieu-dit Saint-Pancrace;20600;42.6583404541, 9.41316890717;secretariatgeneral@mairiedefuriani.fr;http://www.mairie-furiani.fr;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B126-01;2B126;2018-05-17;Mairie;Mairie - Giuncaggio;La Direction de l'information légale et administrative (Premier ministre);Giuncaggio;Giuncaggio;20251;42.2170143127, 9.36631774902;mairie-de-giuncaggio@wanadoo.fr;;;CC de l'Oriente;HAUTE-CORSE;CORSE
mairie-2B159-01;2B159;2021-06-24;Mairie;Mairie - Meria;La Direction de l'information légale et administrative (Premier ministre);Meria;Le Village;20287;42.926234, 9.451238;mairie.meria@orange.fr;http://www.destination-cap-corse.corsica;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B241-01;2B241;2021-10-27;Mairie;Mairie - Poggio-Marinaccio;La Direction de l'information légale et administrative (Premier ministre);Poggio-Marinaccio;Hameau de Poggio;20237;42.4347942, 9.3632199;mairie.poggio.marinaccio@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B218;;;Piedicorte-di-Gaggio;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2A091;;;Cognocoli-Monticchi;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
epci-2B193-01;2B193;2022-04-12;Epci;Communauté de communes - Pasquale Paoli;La Direction de l'information légale et administrative (Premier ministre);Francardo;Site Prumtei;20236;42.398795123175475, 9.192179573571083;secretariat@cc-pasquale-paoli.corsica;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
gendarmerie-2B341-01;2B341;2019-01-22;Gendarmerie;Brigade de gendarmerie - Venaco;La Direction de l'information légale et administrative (Premier ministre);Venaco;Route de Lugo Saint-Michel;20231;42.23181982, 9.17224994;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC du Centre Corse;HAUTE-CORSE;CORSE
gendarmerie-2B347-01;2B347;2019-01-22;Gendarmerie;Brigade de gendarmerie - Vezzani;La Direction de l'information légale et administrative (Premier ministre);Vezzani;Lieu-dit Le Village;20242;42.17684856, 9.24522889;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
mairie-2B138-01;2B138;2017-05-10;Mairie;Mairie - Lavatoggio;La Direction de l'information légale et administrative (Premier ministre);Lavatoggio;Le Village;20225;42.5741844177, 8.87760353088;mairielavatoggio20225@gmail.com;http://www.lavatoggio.fr;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
pole_emploi-2B096-01;2B096;2020-09-15;Pole emploi;Pôle emploi - Corte;La Direction de l'information légale et administrative (Premier ministre);Corte;34 cours Paoli;20250;42.3102334, 9.14985660000002;;https://www.pole-emploi.fr;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2A212;;;Piana;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2B101;;;Croce;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B306;;;Santa-Lucia-di-Mercurio;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B329;;;Tralonca;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2A271;;;Sarrola-Carcopino;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A349;;;Viggianello;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2A062;;;Carbuccia;;;;;;;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
cpam-2B033-01;2B033;2021-09-20;Cpam;Caisse primaire d'assurance maladie (CPAM) de Haute-Corse - siège de Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex 9;5 avenue Jean-Zuccarelli;20406;42.7033004761, 9.44458007812;;https://www.ameli.fr;Accueil uniquement sur rendez-vous. Mardi matin et jeudi matin, accueil possible sans rendez-vous.;CA de Bastia;HAUTE-CORSE;CORSE
epci-2B148-01;2B148;2022-04-12;Epci;Communauté de communes - Marana-Golo;La Direction de l'information légale et administrative (Premier ministre);Lucciana;2008 route de l'Aéroport;20290;42.546827, 9.418036;contact@maranagolo.org;https://maranagolo.org;;CC de Marana-Golo;HAUTE-CORSE;CORSE
gendarmerie-2B152-01;2B152;2019-01-22;Gendarmerie;Brigade de gendarmerie - Luri;La Direction de l'information légale et administrative (Premier ministre);Luri;Hameau de Piazza;20228;42.89726949, 9.40810876;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B195-01;2B195;2021-03-08;Mairie;Mairie - Ortiporio;La Direction de l'information légale et administrative (Premier ministre);Ortiporio;Groupe scolaire;20290;42.4578285217, 9.34360694885;communeortiporio@orange.fr;http://www.ortiporio.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B318-01;2B318;2021-03-08;Mairie;Mairie - Taglio-Isolaccio;La Direction de l'information légale et administrative (Premier ministre);Taglio-Isolaccio;"[""Maghiese"", ""Mairie annexe"", ""Route de la Mer""]";20230;42.435255, 9.470459;mairie.taglio.isolaccio@wanadoo.fr;http://www.taglio-isolaccio.com;;CC de la Costa Verde;HAUTE-CORSE;CORSE
mairie-2B342-01;2B342;2022-05-05;Mairie;Mairie - Ventiseri;La Direction de l'information légale et administrative (Premier ministre);Ventiseri;Travo;20240;41.92469, 9.385984;accueil@ventiseri.fr;http://www.ventiseri.fr;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
mairie-2A284-01;2A284;2020-03-10;Mairie;Mairie - Sollacaro;La Direction de l'information légale et administrative (Premier ministre);Sollacaro;Maison communale;20140;41.744222, 8.912094;mairie.sollacaro@wanadoo.fr;http://www.mairie-sollacaro.fr;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2A331-01;2A331;2021-10-27;Mairie;Mairie - Urbalacone;La Direction de l'information légale et administrative (Premier ministre);Urbalacone;;20128;41.835695, 8.948945;commune-d-urbalacone@orange.fr;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
msap-2A348-01;2A348;2022-02-23;Msap;France Services - Vico;La Direction de l'information légale et administrative (Premier ministre);Vico;"[""Bureau de Poste"", ""Cours Jean Etienne Colonna""]";20160;42.167167, 8.801391;vico@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2B051;;;Cambia;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B210-01;2B210;2017-05-10;Mairie;Mairie - Pero-Casevecchie;La Direction de l'information légale et administrative (Premier ministre);Pero-Casevecchie;Hameau de Pero;20230;42.4142684937, 9.46479511261;perocasevecchie@wanadoo.fr;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
mairie-2B243-01;2B243;2021-03-08;Mairie;Mairie - Polveroso;La Direction de l'information légale et administrative (Premier ministre);Polveroso;Polveroso;20229;42.4005012512, 9.3641910553;mairie-polveroso@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B251-01;2B251;2021-03-08;Mairie;Mairie - Prunelli-di-Fiumorbo;La Direction de l'information légale et administrative (Premier ministre);Prunelli-di-Fiumorbo;"[""Migliacciaru"", ""BP 45""]";20243;42.005225, 9.36473100000001;secretariat-general@prunellidifiumorbu.fr;http://www.prunellidifiumorbu.fr;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
mairie-2B365-01;2B365;2020-03-10;Mairie;Mairie - San-Gavino-di-Fiumorbo;La Direction de l'information légale et administrative (Premier ministre);San-Gavino-di-Fiumorbo;Place de la Mairie;20243;41.9825935364, 9.268450737;mairie.sangavinodifiumo@wanadoo.fr;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2A129;;;Grossa;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2A336;;;Valle-di-Mezzana;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A232;;;Pila-Canale;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B356;;;Zalana;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
cdg-2A004-01;2A004;2021-06-07;Cdg;Centre de gestion de la fonction publique territoriale - Corse-du-Sud;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""18 cours Napoléon"", ""CS 60321""]";20178;41.920183, 8.737192;cdgfpt@orange.fr;http://www.cdg2a.com;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
cij-2A209-01;2A209;2020-10-08;Cij;Bureau information jeunesse - Peri;La Direction de l'information légale et administrative (Premier ministre);Peri;Rue de la Chapelle-Saint-Antoine;20167;45.3189271, 6.9942939;uliamugravunincu@gmail.com;http://www.ulg.asso.fr;Pendant la crise sanitaire téléphoner avant de se déplacer.;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
gendarmerie-2A247-01;2A247;2019-01-22;Gendarmerie;Brigade de gendarmerie - Porto-Vecchio;La Direction de l'information légale et administrative (Premier ministre);Porto-Vecchio;"[""Caserne Graziani"", ""Rue du Général Colona-d'Istria""]";20137;41.58857897512, 9.27397592988586;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC du Sud Corse;CORSE-DU-SUD;CORSE
mairie-2A326-01;2A326;2021-03-08;Mairie;Mairie - Tolla;La Direction de l'information légale et administrative (Premier ministre);Tolla;Le Village;20117;41.9752693176, 8.97349262238;mairiedetolla@orange.fr;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
centre_impots_fonciers-2B033-01;2B033;2019-02-11;Centre impots fonciers;Centre des impôts foncier de Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex 9;"[""1 rue des Horizons-Bleus"", ""BP 302""]";20402;42.7019112, 9.4426009;;http://www.impots.gouv.fr;;CA de Bastia;HAUTE-CORSE;CORSE
;2A130;;;Grosseto-Prugna;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B046;;;Cagnano;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B124-01;2B124;2020-03-10;Mairie;Mairie - Ghisoni;La Direction de l'information légale et administrative (Premier ministre);Ghisoni;Place de l'Église;20227;42.1053924561, 9.21300506592;mairie.ghisoni@wanadoo.fr;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
mairie-2B327-01;2B327;2020-11-16;Mairie;Mairie - Tomino;La Direction de l'information légale et administrative (Premier ministre);Tomino;Lieu-dit Mandolacce;20248;42.946795, 9.447652;mairie.tomino@wanadoo.fr;https://www.commune-tomino.fr;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B352-01;2B352;2020-03-10;Mairie;Mairie - Ville-di-Paraso;La Direction de l'information légale et administrative (Premier ministre);Ville-di-Paraso;Centre du Village;20279;42.565629, 8.98576000000003;mairie.ville.di.paraso@wanadoo.fr;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
tresorerie-2B353-01;2B353;2021-04-12;Tresorerie;Trésorerie de Bastia agglomération et Cap Corse;La Direction de l'information légale et administrative (Premier ministre);Ville-di-Pietrabugno;Résidence Le Castille;20200;42.7134168, 9.4283801;t02b005@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CA de Bastia;HAUTE-CORSE;CORSE
anah-2A004-01;2A004;2019-04-26;Anah;Agence nationale de l'habitat (Anah) - Corse-du-Sud;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 9;Terre-plein de la Gare;20302;41.9186477661, 8.73687934875;ddtm-anah@corse-du-sud.gouv.fr;http://www.anah.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
cio-2A247-01;2A247;2021-01-22;Cio;Centre d’information et d’orientation (CIO) - Porto-Vecchio;La Direction de l'information légale et administrative (Premier ministre);Porto-Vecchio;4 rue Abbatucci;20137;41.5905990601, 9.2786397934;cio-pvecchio@ac-corse.fr;http://www.education.gouv.fr;;CC du Sud Corse;CORSE-DU-SUD;CORSE
commission_conciliation-2A004-01;2A004;2021-03-29;Commission conciliation;Commission départementale de conciliation - Corse-du-Sud;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 9;"[""Préfecture - DDCS"", ""Secrétariat de la CDC"", ""18 rue Colonel Colonna d'Ornano""]";20704;41.9293662, 8.7340536;ddcspp@corse-du-sud.gouv.fr;http://www.corse-du-sud.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
gendarmerie-2A249-01;2A249;2019-01-22;Gendarmerie;Brigade de gendarmerie - Propriano;La Direction de l'information légale et administrative (Premier ministre);Propriano;17 Rue Charles Tomasini;20110;41.6749525219765, 8.90921446137691;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
gendarmerie-2B096-01;2B096;2019-01-22;Gendarmerie;Brigade de gendarmerie - Corte;La Direction de l'information légale et administrative (Premier ministre);Corte;Caserne Porette;20250;42.30759964, 9.15036853;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2A139;;;Lecci;;;;;;;;;CC du Sud Corse;CORSE-DU-SUD;CORSE
;2B054;;;Campile;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B263;;;Rospigliani;;;;;;;;;CC du Centre Corse;HAUTE-CORSE;CORSE
drac-2A004-01;2A004;2018-05-25;Drac;Direction régionale des affaires culturelles (DRAC) - Corse;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 9;1 chemin de la Pietrina;20704;41.926074, 8.73579;corse@culture.gouv.fr;http://www.culture.gouv.fr/Regions/Drac-Corse;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
tresorerie-2A312-01;2A312;2016-12-19;Tresorerie;Trésorerie de Santa-Maria-Siche;La Direction de l'information légale et administrative (Premier ministre);Santa-Maria-Siché;"[""Immeuble Bianchi"", ""avenue Guillaume-Tollinchi"", ""BP 8""]";20190;41.875882, 8.979787;t02a009@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2B012-01;2B012;2021-03-08;Mairie;Mairie - Altiani;La Direction de l'information légale et administrative (Premier ministre);Altiani;Place de l'Église;20251;42.236787, 9.290584;mairie.altiani@wanadoo.fr;;;CC de l'Oriente;HAUTE-CORSE;CORSE
mairie-2B205-01;2B205;2021-03-08;Mairie;Mairie - Patrimonio;La Direction de l'information légale et administrative (Premier ministre);Patrimonio;Hameau Canale;20253;42.7062072754, 9.37045478821;mairie.patrimonio@mic.fr;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
maison_handicapees-2B033-01;2B033;2021-04-12;Maison handicapees;Maison départementale des personnes handicapées (MDPH) - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);;;;;;https://www.mdph.corsica;;CA de Bastia;HAUTE-CORSE;CORSE
mission_locale-2B096-01;2B096;2019-06-25;Mission locale;Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Corté;La Direction de l'information légale et administrative (Premier ministre);Corté;4 Rampe Sainte-Croix;20250;42.306485, 9.15003;laurence.achilli@ml-corse.corsica;;;CC du Centre Corse;HAUTE-CORSE;CORSE
sie-2B050-01;2B050;2018-02-21;Sie;Service des impôts des entreprises du centre des finances publiques de Calvi;La Direction de l'information légale et administrative (Premier ministre);Calvi;Chemin de Santore;20260;42.5583399, 8.7519774;sip-sie.calvi@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2A322;;;Tasso;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B055;;;Campitello;;;;;;;;;CC de Marana-Golo;HAUTE-CORSE;CORSE
;2B105;;;Erbajolo;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2A071-01;2A071;2021-03-08;Mairie;Mairie - Casalabriva;La Direction de l'information légale et administrative (Premier ministre);Casalabriva;Route départementale 657;20140;41.7526817322, 8.93816566467;contact@mairie-casalabriva.com;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
